x,xl,p,pl,y,yl
http://purl.obolibrary.org/obo/ENVO_02500009,biogeochemical cycling,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500030,biogeochemical process
http://purl.obolibrary.org/obo/ENVO_01000057,marine algal bloom,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_2000004,algal bloom
http://purl.obolibrary.org/obo/ENVO_01000345,upper montane,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000342,montane
http://purl.obolibrary.org/obo/ENVO_02500038,soil pollution,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500036,environmental pollution
http://purl.obolibrary.org/obo/ENVO_01000470,building envelope,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000420,building part
http://purl.obolibrary.org/obo/ENVO_01000430,broadleaf forest,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000111,forest
http://purl.obolibrary.org/obo/ENVO_00000069,distributary,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000023,stream
http://purl.obolibrary.org/obo/ENVO_01000552,natural gas,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000554,hydrocarbon gas
http://purl.obolibrary.org/obo/ENVO_01000130,marine hydrothermal plume,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01001308,hydroform
http://purl.obolibrary.org/obo/ENVO_02000014,horse milk,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010033,equine milk
http://purl.obolibrary.org/obo/ENVO_00002873,organic waste material,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002264,waste material
http://purl.obolibrary.org/obo/ENVO_0010140,rennet product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010092,processed food product
http://purl.obolibrary.org/obo/ENVO_0010030,domestic cattle dairy product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010019,bovine dairy product
http://purl.obolibrary.org/obo/ENVO_00000519,agricultural terrace,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000508,terrace
http://purl.obolibrary.org/obo/ENVO_2000002,industrial wastewate treatment plant,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002043,wastewater treatment plant
http://purl.obolibrary.org/obo/ENVO_0010143,creamy salad dressing,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02000077,salad dressing
http://purl.obolibrary.org/obo/ENVO_01000593,framed bed,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000587,piece of furniture
http://purl.obolibrary.org/obo/ENVO_01000500,brick exterior wall,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000469,exterior wall
http://purl.obolibrary.org/obo/ENVO_00003886,bottled beer,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000015,beer
http://purl.obolibrary.org/obo/ENVO_00002137,brackish estuary,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000045,estuary
http://purl.obolibrary.org/obo/ENVO_00000320,crevasse,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000667,geological fracture
http://purl.obolibrary.org/obo/ENVO_00000346,grain of acid dune sand,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000340,grain of sand
http://purl.obolibrary.org/obo/ENVO_01000196,coniferous forest biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000174,forest biome
http://purl.obolibrary.org/obo/ENVO_0010035,cow's milk,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010030,domestic cattle dairy product
http://purl.obolibrary.org/obo/ENVO_02000089,unpasteurized ovine milk,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003069,ovine milk
http://purl.obolibrary.org/obo/ENVO_00000421,wave-cut platform,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000000,geographic feature
http://purl.obolibrary.org/obo/ENVO_00002182,nitrobenzene contaminated sediment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002202,organically contaminated sediment
http://purl.obolibrary.org/obo/ENVO_00005773,pasture soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00005750,grassland soil
http://purl.obolibrary.org/obo/ENVO_00002255,solonetz,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_01000092,equatorial upwelling front,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000071,oceanic front
http://purl.obolibrary.org/obo/ENVO_00000446,terrestrial biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000428,biome
http://purl.obolibrary.org/obo/ENVO_00000566,winter sports facility,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000565,sports facility
http://purl.obolibrary.org/obo/ENVO_0010102,rye product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010002,cereal food product
http://purl.obolibrary.org/obo/ENVO_00003041,cow shed,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003040,animal house
http://purl.obolibrary.org/obo/ENVO_01000696,mass wasting flow,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000690,mass wasting
http://purl.obolibrary.org/obo/ENVO_00002247,nitisol,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_02500001,desertification,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500000,environmental system process
http://purl.obolibrary.org/obo/ENVO_01000342,montane,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000343,altitudinal condition
http://purl.obolibrary.org/obo/ENVO_00000222,oceanic island,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000094,volcanic feature
http://purl.obolibrary.org/obo/ENVO_00002156,Superfund site,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002204,anthropogenic contamination feature
http://purl.obolibrary.org/obo/ENVO_00000338,vomit,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02000019,bodily fluid
http://purl.obolibrary.org/obo/ENVO_00000179,mesa,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000176,elevation
http://purl.obolibrary.org/obo/ENVO_0010132,smoked sausage,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010137,smoked meat
http://purl.obolibrary.org/obo/ENVO_00000324,outflow cave,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000067,cave
http://purl.obolibrary.org/obo/ENVO_01000420,building part,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000070,constructed feature
http://purl.obolibrary.org/obo/ENVO_01000387,tropical deciduous broadleaf forest,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000430,broadleaf forest
http://purl.obolibrary.org/obo/ENVO_02000084,goat manure,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003031,animal manure
http://purl.obolibrary.org/obo/ENVO_00000297,paddy field,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000114,agricultural field
http://purl.obolibrary.org/obo/ENVO_00000253,scroll plane,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000086,plain
http://purl.obolibrary.org/obo/ENVO_00000393,sound,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000137,coastal inlet
http://purl.obolibrary.org/obo/ENVO_00000059,underground river,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000060,underground stream
http://purl.obolibrary.org/obo/ENVO_00000252,terminal moraine,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000177,moraine
http://purl.obolibrary.org/obo/ENVO_01000630,acidification of an aquatic environment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500000,environmental system process
http://purl.obolibrary.org/obo/ENVO_01000642,outer planetary core,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000641,planetary core
http://purl.obolibrary.org/obo/ENVO_02500025,degradation of toxins from algal bloom process,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500022,algal bloom process phase
http://purl.obolibrary.org/obo/ENVO_02000003,pockmark field,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000352,field
http://purl.obolibrary.org/obo/ENVO_00000214,hadalpelagic zone,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000210,marine aphotic zone
http://purl.obolibrary.org/obo/ENVO_00000147,ocean current,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000044,marine pelagic feature
http://purl.obolibrary.org/obo/ENVO_00000021,freshwater lake,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000020,lake
http://purl.obolibrary.org/obo/ENVO_0010026,zebra dairy product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010023,equine dairy product
http://purl.obolibrary.org/obo/ENVO_00002176,contaminated sludge,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002044,sludge
http://purl.obolibrary.org/obo/ENVO_00002216,plant food product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002002,food product
http://purl.obolibrary.org/obo/ENVO_01000068,marine streamer,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000067,marine current
http://purl.obolibrary.org/obo/ENVO_01000619,closed ecological system,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010622,vivarium
http://purl.obolibrary.org/obo/ENVO_00000369,brine pool,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000044,marine pelagic feature
http://purl.obolibrary.org/obo/ENVO_00000077,agricultural feature,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000002,anthropogenic geographic feature
http://purl.obolibrary.org/obo/ENVO_01000027,marine abyssal zone biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000024,marine benthic biome
http://purl.obolibrary.org/obo/ENVO_00003037,wort,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010013,fermented cereal beverage
http://purl.obolibrary.org/obo/ENVO_01000079,marine lysocline,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000261,lysocline
http://purl.obolibrary.org/obo/ENVO_01000070,terrigenous sediment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002007,sediment
http://purl.obolibrary.org/obo/ENVO_01000490,sandy building floor,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000486,building floor
http://purl.obolibrary.org/obo/ENVO_00000127,badland,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000191,physiographic feature
http://purl.obolibrary.org/obo/ENVO_01000502,unburnt brick,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000475,brick
http://purl.obolibrary.org/obo/ENVO_01000039,oceanic hadal pelagic zone biome,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000033,oceanic pelagic zone biome
http://purl.obolibrary.org/obo/ENVO_01000427,carbon nanotube enriched soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003082,enriched soil
http://purl.obolibrary.org/obo/ENVO_0010148,soy sauce,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010045,condiment
http://purl.obolibrary.org/obo/ENVO_00000290,graben,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000309,depression
http://purl.obolibrary.org/obo/ENVO_00003896,currency note,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003895,paper product
http://purl.obolibrary.org/obo/ENVO_01000539,mesosphere,http://www.w3.org/2000/01/rdf-schema#subClassOf,,https://purl.obolibrary.org/obo/ENVO_01000543,atmospheric layer
http://purl.obolibrary.org/obo/ENVO_00000129,stream valley,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000100,valley
http://purl.obolibrary.org/obo/ENVO_00000268,lake bed,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000501,bed
http://purl.obolibrary.org/obo/ENVO_01000266,water vapour,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010483,environmental material
http://purl.obolibrary.org/obo/ENVO_00000513,reservoir bed,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000501,bed
http://purl.obolibrary.org/obo/ENVO_02000047,animal feed,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000009,biotic mesoscopic physical object
http://purl.obolibrary.org/obo/ENVO_01000657,igneous intrusion process,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000738,intrusion process
http://purl.obolibrary.org/obo/ENVO_00002238,durisol,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_00000160,sisal plantation,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000117,plantation
http://purl.obolibrary.org/obo/ENVO_00000171,river valley,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000129,stream valley
http://purl.obolibrary.org/obo/ENVO_00002875,oil contaminated soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002116,contaminated soil
http://purl.obolibrary.org/obo/ENVO_00003057,Emmenthal,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010039,cow's milk cheese
http://purl.obolibrary.org/obo/ENVO_00002224,eutrophic water,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002006,water
http://purl.obolibrary.org/obo/ENVO_00000339,piece of rock,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000010,abiotic mesoscopic physical object
http://purl.obolibrary.org/obo/ENVO_01000421,indoor kitchen,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000420,building part
http://purl.obolibrary.org/obo/ENVO_0010086,plant lipid food product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002216,plant food product
http://purl.obolibrary.org/obo/ENVO_00002179,intertidal sediment,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00002007,sediment
http://purl.obolibrary.org/obo/ENVO_00000517,lost stream,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000023,stream
http://purl.obolibrary.org/obo/ENVO_0010119,jack bean product,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010121,pulses
http://purl.obolibrary.org/obo/ENVO_01000648,magma,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00010483,environmental material
http://purl.obolibrary.org/obo/ENVO_00000471,flood control dam,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000074,dam
http://purl.obolibrary.org/obo/ENVO_00003084,trimethylamine enriched soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003082,enriched soil
http://purl.obolibrary.org/obo/ENVO_00005778,tropical soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00001998,soil
http://purl.obolibrary.org/obo/ENVO_00010621,medical instrument,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003074,manufactured product
http://purl.obolibrary.org/obo/ENVO_00000257,flood fringe,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000408,environmental zone
http://purl.obolibrary.org/obo/ENVO_00002116,contaminated soil,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00003082,enriched soil
http://purl.obolibrary.org/obo/ENVO_00002044,sludge,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010001,anthropogenic environmental material
http://purl.obolibrary.org/obo/ENVO_00000367,national park,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000358,protected area
http://purl.obolibrary.org/obo/ENVO_01000742,carbon-bearing gas emission process,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_02500000,environmental system process
http://purl.obolibrary.org/obo/ENVO_0010009,fermented apple beverage,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_0010010,apple beverage
